distance_m,elevation_m,slope_m_per_m,curvature_m_per_m2
138141.131,2099.747,-0.070536,0.000936378
138151.581,2099.340,-0.066377,0.000938602
138162.031,2098.988,-0.055290,0.001036745
138172.481,2098.763,-0.026317,0.001047040
138182.932,2098.676,0.008155,0.000873289
138193.382,2098.769,0.038837,0.000391699
138203.832,2098.679,0.037658,0.000225398
138214.282,2098.681,0.016519,0.000037323
138224.732,2098.753,0.004331,-0.000147750
138235.183,2098.940,-0.018707,-0.000446925
138245.633,2099.122,-0.029519,-0.000737651
138256.083,2099.147,-0.025099,-0.000927169
138266.533,2098.604,-0.027973,-0.000384919
138276.983,2097.953,-0.030045,0.000261476
138287.434,2097.510,-0.033178,0.000636721
138297.884,2097.298,-0.020295,0.000743215
138308.334,2097.225,-0.006207,0.000711426
138318.784,2097.472,0.003862,0.000228173
138329.234,2097.595,-0.000139,-0.000001664
138339.685,2097.623,-0.002941,-0.000044523
138350.135,2097.465,0.017181,0.000161676
138360.585,2097.278,0.017710,0.000389560
138371.035,2097.220,0.003887,0.000542872
138381.485,2097.440,0.004119,0.000402751
138391.935,2097.797,-0.005022,0.000164542
138402.386,2098.048,-0.007546,0.000190797
138412.836,2098.160,0.025035,0.000402487
138423.286,2098.403,0.051912,0.000287898
138433.736,2098.784,0.064714,-0.000125659
138444.186,2099.377,0.061671,-0.000973680
138454.637,2099.798,0.042000,-0.001698795
138465.087,2099.890,-0.003944,-0.002072640
138475.537,2099.409,-0.051171,-0.001676578
138485.987,2098.852,-0.087839,-0.001295822
138496.437,2098.217,-0.106662,-0.000925255
138506.888,2097.282,-0.097935,-0.000244382
138517.338,2096.255,-0.088223,0.000467560
138527.788,2095.370,-0.083563,0.001008384
138538.238,2094.532,-0.058859,0.001627514
138548.688,2093.961,-0.028209,0.002019229
138559.139,2093.767,-0.005187,0.002102292
138569.589,2093.857,0.023820,0.002061826
138580.039,2094.317,0.049084,0.001733188
138590.489,2095.119,0.065289,0.001123529
138600.939,2095.906,0.078888,0.000728384
138611.390,2096.742,0.101325,0.000315221
138621.840,2097.570,0.111286,-0.000114942
138632.290,2098.390,0.088187,-0.000515152
138642.740,2099.166,0.056317,-0.000783516
138653.190,2099.884,0.036135,-0.000976186
138663.641,2100.269,0.022795,-0.000732510
138674.091,2100.587,0.018994,-0.000504889
138684.541,2100.886,0.018221,-0.000361504
138694.991,2101.079,0.021561,-0.000137348
138705.441,2101.216,0.028123,0.000112658
138715.892,2101.442,0.032537,0.000201282
138726.342,2101.735,0.034385,0.000204957
138736.792,2102.075,0.032465,0.000181603
138747.242,2102.430,0.031039,0.000190243
138757.692,2102.891,0.025242,0.000090672
138768.143,2103.239,0.029710,0.000214662
138778.593,2103.568,0.046234,0.000356181
138789.043,2104.023,0.053506,0.000289302
138799.493,2104.559,0.050620,0.000142080
138809.943,2104.961,0.050009,0.000276423
138820.393,2105.545,0.049962,0.000170603
138830.844,2106.169,0.052052,0.000034354
138841.294,2106.776,0.055448,-0.000083817
138851.744,2107.385,0.058059,-0.000248326
138862.194,2107.999,0.057954,-0.000494590
138872.644,2108.530,0.053120,-0.000708820
138883.095,2109.038,0.048777,-0.001036560
138893.545,2109.407,0.035731,-0.001335452
138903.995,2109.642,0.016628,-0.001638865
138914.445,2109.625,-0.011421,-0.001772772
138924.895,2109.325,-0.045974,-0.001662196
138935.346,2108.775,-0.069839,-0.001353269
138945.796,2108.047,-0.082539,-0.000963901
138956.246,2107.172,-0.087314,-0.000510088
138966.696,2106.307,-0.091130,-0.000177807
138977.146,2105.369,-0.089876,0.000242855
138987.597,2104.522,-0.078004,0.000525084
138998.047,2103.787,-0.062483,0.000655775
139008.497,2103.190,-0.046676,0.000609893
139018.947,2102.635,-0.037725,0.000566866
139029.397,2102.232,-0.036663,0.000373353
139039.848,2101.790,-0.038799,0.000348220
139050.298,2101.271,-0.048853,0.000590366
139060.748,2100.753,-0.048336,0.001016631
139071.198,2100.471,-0.030512,0.001237400
139081.648,2100.518,-0.006324,0.001068078
139092.099,2100.701,0.016510,0.000777895
139102.549,2100.931,0.035652,0.000465844
139112.999,2101.193,0.047140,0.000114170
139123.449,2101.444,0.048583,-0.000233627
139133.899,2101.657,0.030316,-0.000517090
139144.350,2101.771,0.004914,-0.000615935
139154.800,2101.891,-0.015903,-0.000724760
139165.250,2101.839,-0.031307,-0.000599776
139175.700,2101.637,-0.043266,-0.000279741
139186.150,2101.302,-0.038279,0.000223526
139196.601,2100.931,-0.015699,0.000750118
139207.051,2100.790,0.008656,0.000914581
139217.501,2100.843,0.019510,0.000859196
139227.951,2101.086,0.026493,0.000639681
139238.401,2101.407,0.032763,0.000404498
139248.851,2101.711,0.031264,0.000288928
139259.302,2102.090,0.031189,0.000125833
139269.752,2102.497,0.034101,-0.000064599
139280.202,2102.876,0.040512,-0.000254539
139290.652,2103.252,0.039327,-0.000524895
139301.102,2103.534,0.022865,-0.000707818
139311.553,2103.628,0.008275,-0.000643176
139322.003,2103.584,-0.003175,-0.000418436
139332.453,2103.540,-0.011973,-0.000233163
139342.903,2103.518,-0.015425,-0.000104550
139353.353,2103.449,-0.016489,0.000093895
139363.804,2103.269,-0.012051,0.000497269
139374.254,2103.215,-0.003834,0.000769197
139384.704,2103.301,0.013402,0.000912414
139395.154,2103.482,0.036001,0.000990685
139405.604,2103.936,0.052842,0.000719023
139416.055,2104.527,0.060634,0.000315392
139426.505,2105.092,0.055809,0.000026596
139436.955,2105.618,0.049561,-0.000148436
139447.405,2106.022,0.044191,-0.000112467
139457.855,2106.390,0.035750,0.000005463
139468.306,2106.774,0.031372,0.000140550
139478.756,2107.325,0.035434,0.000025451
139489.206,2107.820,0.036334,-0.000003760
139499.656,2108.185,0.039919,0.000174253
139510.106,2108.557,0.050137,0.000339372
139520.557,2109.092,0.060771,0.000239057
139531.007,2109.771,0.067635,-0.000107792
139541.457,2110.444,0.066542,-0.000493690
139551.907,2111.023,0.051523,-0.000789021
139562.357,2111.423,0.032123,-0.000861668
139572.808,2111.693,0.019182,-0.000824568
139583.258,2111.831,0.003780,-0.000675177
139593.708,2111.861,-0.003158,-0.000438703
139604.158,2111.850,-0.003477,-0.000220202
139614.608,2111.871,-0.004237,-0.000111510
139625.059,2111.946,-0.006508,-0.000114296
139635.509,2111.904,0.002048,0.000032910
139645.959,2111.876,0.013032,0.000096829
139656.409,2111.984,0.019855,-0.000109270
139666.859,2112.114,0.014577,-0.000387241
139677.309,2112.176,0.000124,-0.000581511
139687.760,2111.993,-0.020149,-0.000383658
139698.210,2111.735,-0.029430,-0.000054794
139708.660,2111.551,-0.027998,0.000160140
139719.110,2111.478,-0.020886,0.000194325
139729.560,2111.333,-0.010386,0.000343011
139740.011,2111.218,-0.003399,0.000469510
139750.461,2111.211,0.007393,0.000469763
139760.911,2111.314,0.019892,0.000323863
139771.361,2111.544,0.029697,-0.000035482
139781.811,2111.773,0.028117,-0.000431285
139792.262,2111.945,0.015085,-0.000789717
139802.712,2111.966,-0.009468,-0.000963985
139813.162,2111.738,-0.032745,-0.000793349
139823.612,2111.392,-0.044356,-0.000506825
139834.062,2110.874,-0.046067,-0.000008559
139844.513,2110.487,-0.044542,0.000262653
139854.963,2110.198,-0.039466,0.000409767
139865.413,2109.934,-0.030062,0.000569036
139875.863,2109.678,-0.011420,0.000768576
139886.313,2109.473,0.005895,0.000954814
139896.764,2109.513,0.018918,0.000861372
139907.214,2109.758,0.027509,0.000563957
139917.664,2110.086,0.026951,0.000244804
139928.114,2110.426,0.026863,-0.000030381
139938.564,2110.694,0.022645,-0.000175938
139949.015,2110.873,0.019925,-0.000187736
139959.465,2110.940,0.013026,-0.000022054
139969.915,2111.110,0.009796,-0.000005410
139980.365,2111.285,0.013856,-0.000000487
139990.815,2111.410,0.009802,0.000089437
140001.266,2111.616,0.012712,0.000067126
140011.716,2111.845,0.019548,-0.000012452
140022.166,2112.118,0.027534,-0.000221376
140032.616,2112.237,0.027856,-0.000250195
140043.066,2112.370,0.019806,-0.000342012
140053.517,2112.464,0.007013,-0.000383194
140063.967,2112.525,-0.002025,-0.000393557
140074.417,2112.533,-0.013546,-0.000342970
140084.867,2112.490,-0.015569,-0.000247490
140095.317,2112.359,-0.015881,-0.000055444
140105.768,2112.124,-0.012180,0.000289905
140116.218,2112.084,-0.006313,0.000340554
140126.668,2112.168,0.006962,0.000199185
140137.118,2112.080,0.014057,0.000337883
140147.568,2112.095,0.008463,0.000379629
140158.018,2112.269,0.008707,0.000265847
140168.469,2112.511,0.010350,0.000097119
140178.919,2112.619,0.015243,0.000163245
140189.369,2112.728,0.016215,0.000249136
140199.819,2112.860,0.017677,0.000351534
140210.269,2113.129,0.021854,0.000288824
140220.720,2113.446,0.029748,0.000179005
140231.170,2113.823,0.033140,-0.000027422
140241.620,2114.115,0.036540,-0.000118804
140252.070,2114.366,0.034924,-0.000175998
140262.520,2114.672,0.023279,-0.000328205
140272.971,2114.967,0.012455,-0.000468685
140283.421,2115.029,0.012508,-0.000293057
140293.871,2115.055,0.008393,-0.000115899
140304.321,2115.186,-0.000793,-0.000105543
140314.771,2115.290,-0.003262,-0.000035536
140325.222,2115.341,0.003811,0.000099532
140335.672,2115.385,0.013729,0.000216042
140346.122,2115.460,0.019956,0.000278225
140356.572,2115.602,0.018762,0.000280438
140367.022,2115.783,0.016735,0.000299502
140377.473,2116.100,0.022777,0.000148486
140387.923,2116.461,0.030527,-0.000089478
140398.373,2116.651,0.027050,-0.000067754
140408.823,2116.850,0.022693,-0.000053634
140419.273,2117.155,0.021141,-0.000216474
140429.724,2117.369,0.019509,-0.000266189
140440.174,2117.399,0.012764,-0.000038836
140450.624,2117.452,0.005942,0.000183908
140461.074,2117.574,0.003231,0.000369243
140471.524,2117.812,0.009371,0.000439352
140481.975,2118.118,0.023286,0.000437053
140492.425,2118.466,0.040875,0.000367678
140502.875,2118.850,0.055384,0.000221518
140513.325,2119.343,0.061802,-0.000129601
140523.775,2119.934,0.053444,-0.000675665
140534.226,2120.333,0.036171,-0.000978332
140544.676,2120.450,0.019976,-0.000931906
140555.126,2120.512,-0.005344,-0.000892172
140565.576,2120.587,-0.026395,-0.000945702
140576.026,2120.435,-0.036664,-0.000746195
140586.476,2120.021,-0.037223,-0.000252256
140596.927,2119.662,-0.030301,0.000059405
140607.377,2119.372,-0.020372,0.000209448
140617.827,2119.084,-0.018080,0.000368625
140628.277,2118.837,-0.016025,0.000537845
140638.727,2118.711,-0.009391,0.000608366
140649.178,2118.727,0.000729,0.000535568
140659.628,2118.862,0.007565,0.000336868
140670.078,2119.018,0.011679,0.000152511
140680.528,2119.137,0.017836,0.000036248
140690.978,2119.240,0.021508,-0.000078457
140701.429,2119.330,0.018860,-0.000192056
140711.879,2119.410,0.003953,-0.000279413
140722.329,2119.413,-0.006449,-0.000218550
140732.779,2119.350,-0.011524,-0.000048200
140743.229,2119.331,-0.017025,0.000071272
140753.680,2119.293,-0.014482,0.000252513
140764.130,2119.222,0.000232,0.000496371
140774.580,2119.277,0.016977,0.000542658
140785.030,2119.465,0.028288,0.000405152
140795.480,2119.721,0.032638,0.000200013
140805.931,2119.968,0.031001,0.000054289
140816.381,2120.244,0.027348,-0.000109185
140826.831,2120.555,0.021644,-0.000327887
140837.281,2120.812,0.014692,-0.000497075
140847.731,2120.934,0.006466,-0.000508368
140858.182,2120.931,0.000492,-0.000389346
140868.632,2120.896,-0.006292,-0.000270755
140879.082,2120.783,-0.010793,-0.000050088
140889.532,2120.700,-0.008810,0.000113930
140899.982,2120.726,-0.001637,0.000088068
140910.433,2120.782,0.003515,-0.000008411
140920.883,2120.803,0.003548,-0.000065867
140931.333,2120.747,0.000705,0.000003128
140941.783,2120.641,-0.002032,0.000179673
140952.233,2120.589,0.000089,0.000310469
140962.684,2120.661,0.002608,0.000291099
140973.134,2120.808,0.004663,0.000204718
140983.584,2120.893,0.004316,0.000270606
140994.034,2121.015,0.011397,0.000322443
141004.484,2121.222,0.022898,0.000245598
141014.934,2121.451,0.032575,0.000121289
141025.385,2121.672,0.036464,-0.000002906
141035.835,2121.927,0.029409,-0.000178015
141046.285,2122.201,0.016351,-0.000359844
141056.735,2122.433,0.008113,-0.000492100
141067.185,2122.528,0.001655,-0.000464328
141077.636,2122.503,-0.002562,-0.000311866
141088.086,2122.435,-0.004379,-0.000147198
141098.536,2122.397,-0.006661,-0.000058633
141108.986,2122.359,-0.007276,0.000023739
141119.436,2122.345,-0.002352,0.000057460
141129.887,2122.370,0.009034,-0.000017347
141140.337,2122.416,0.007871,-0.000168427
141150.787,2122.501,0.004017,-0.000414226
141161.237,2122.457,-0.003684,-0.000505446
141171.687,2122.083,-0.023554,-0.000062545
141182.138,2121.844,-0.026895,0.000210160
141192.588,2121.871,-0.016238,0.000053757
141203.038,2122.342,0.011547,-0.000988238
141213.488,2122.315,0.007438,-0.001510625
141223.938,2121.829,-0.020083,-0.001523235
141234.389,2121.113,-0.052501,-0.001330765
141244.839,2120.182,-0.085919,-0.000885396
141255.289,2119.175,-0.111167,-0.000338503
141265.739,2118.233,-0.124414,0.000143406
141276.189,2117.346,-0.124081,0.000610159
141286.640,2116.462,-0.103568,0.001159849
141297.090,2115.721,-0.072091,0.001586026
141307.540,2115.076,-0.022877,0.001979760
141317.990,2114.623,0.036086,0.002185131
141328.440,2114.806,0.063406,0.001564688
141338.891,2115.385,0.056952,0.000595239
141349.341,2116.151,0.022624,-0.000399429
141359.791,2116.368,0.013283,-0.000400369
141370.241,2116.498,0.010268,-0.000313554
141380.691,2116.651,0.006597,-0.000324156
141391.142,2116.713,0.007056,-0.000251315
141401.592,2116.757,0.005556,-0.000209928
141412.042,2116.827,0.003923,-0.000256529
141422.492,2116.814,0.000207,-0.000207542
141432.942,2116.701,-0.006163,-0.000006624
141443.392,2116.568,-0.009816,0.000262208
141453.843,2116.508,-0.009679,0.000484942
141464.293,2116.574,-0.002138,0.000590780
141474.743,2116.733,0.010638,0.000620347
141485.193,2116.899,0.023133,0.000711513
141495.643,2117.237,0.040743,0.000587511
141506.094,2117.667,0.053937,0.000351120
141516.544,2118.139,0.057070,0.000077911
141526.994,2118.650,0.053936,-0.000241849
141537.444,2119.100,0.043247,-0.000472327
141547.894,2119.427,0.025614,-0.000515809
141558.345,2119.661,0.006481,-0.000405911
141568.795,2119.818,0.000220,-0.000182066
141579.245,2119.941,0.005752,0.000055855
141589.695,2120.168,0.019245,0.000063861
141600.145,2120.390,0.027983,0.000020606
141610.596,2120.561,0.026975,0.000042877
141621.046,2120.796,0.029755,-0.000040063
141631.496,2120.963,0.028875,-0.000023390
141641.946,2121.119,0.014479,0.000059818
141652.396,2121.355,0.010897,0.000083887
141662.847,2121.624,0.012854,0.000076484
141673.297,2121.916,0.015020,0.000036955
141683.747,2122.057,0.016836,0.000252684
141694.197,2122.228,0.028352,0.000436252
141704.647,2122.462,0.039330,0.000548648
141715.098,2122.858,0.045861,0.000462466
141725.548,2123.421,0.051348,0.000167733
141735.998,2124.112,0.052686,-0.000328259
141746.448,2124.537,0.044806,-0.000428277
141756.898,2125.028,0.045584,-0.000728487
141767.349,2125.415,0.030909,-0.000992284
141777.799,2125.532,0.016573,-0.000948530
141788.249,2125.517,0.004924,-0.000832666
141798.699,2125.409,-0.022037,-0.000640956
141809.149,2125.315,-0.034040,-0.000506108
141819.600,2125.156,-0.034562,-0.000347913
141830.050,2124.780,-0.030958,0.000084419
141840.500,2124.517,-0.023338,0.000304894
141850.950,2124.328,-0.007201,0.000393580
141861.400,2124.300,0.007690,0.000201997
141871.850,2124.382,0.012487,-0.000197867
141882.301,2124.347,0.002917,-0.000428306
141892.751,2124.019,-0.012932,-0.000177728
141903.201,2123.796,-0.038981,-0.000010398
141913.651,2123.459,-0.045554,0.000464484
141924.101,2123.247,-0.036175,0.000835010
141934.552,2123.096,-0.019879,0.001228898
141945.002,2123.281,0.022423,0.001160832
141955.452,2123.769,0.049758,0.000632370
141965.902,2124.198,0.065270,0.000221455
141976.352,2124.402,0.066505,0.000200209
141986.803,2124.790,0.056545,-0.000058616
141997.253,2125.385,0.043354,-0.000608980
142007.703,2125.928,0.019841,-0.001100022
142018.153,2126.159,-0.010375,-0.001156193
142028.603,2126.036,-0.029171,-0.000730281
142039.054,2125.783,-0.026309,-0.000217272
142049.504,2125.588,-0.014153,0.000087035
142059.954,2125.430,-0.002219,0.000267176
142070.404,2125.340,0.006338,0.000328428
142080.854,2125.355,0.014921,0.000234793
142091.305,2125.646,0.005932,-0.000272022
142101.755,2125.739,-0.000533,-0.000454190
142112.205,2125.644,-0.003117,-0.000399100
142122.655,2125.376,-0.003631,-0.000140403
142133.105,2125.277,-0.012132,-0.000177771
142143.556,2125.285,-0.023819,-0.000376096
142154.006,2125.073,-0.031660,-0.000225344
142164.456,2124.793,-0.024982,-0.000012231
142174.906,2124.550,-0.016596,0.000081624
142185.356,2124.281,-0.020481,0.000226530
142195.807,2124.036,-0.021302,0.000406678
142206.257,2123.897,-0.010760,0.000474671
142216.707,2123.855,0.000031,0.000425070
142227.157,2123.913,0.004530,0.000260881
142237.607,2123.999,0.005304,0.000098106
142248.058,2124.064,0.007204,-0.000012300
142258.508,2124.012,0.003994,0.000082507
142268.958,2124.004,0.006652,0.000122461
142279.408,2124.106,0.006581,-0.000002619
142289.858,2124.198,0.002115,-0.000097373
142300.309,2124.223,0.001097,-0.000080827
142310.759,2124.291,-0.004313,-0.000139964
142321.209,2124.308,-0.003337,-0.000129987
142331.659,2124.234,0.006011,-0.000033387
142342.109,2124.225,0.007925,-0.000096915
142352.559,2124.325,0.004389,-0.000367726
142363.010,2124.308,-0.003634,-0.000492560
142373.460,2124.054,-0.021101,-0.000247400
142383.910,2124.006,-0.020024,-0.000367956
142394.360,2123.851,-0.022095,-0.000394912
142404.810,2123.491,-0.025121,-0.000153604
142415.261,2123.260,-0.028028,-0.000154705
142425.711,2122.855,-0.036940,0.000144487
142436.161,2122.440,-0.036720,0.000529525
142446.611,2122.120,-0.029483,0.000863015
142457.061,2122.084,-0.007942,0.000832149
142467.512,2122.301,0.016118,0.000422530
142477.962,2122.473,0.026178,0.000082828
142488.412,2122.616,0.027593,-0.000224159
142498.862,2122.768,0.020630,-0.000586443
142509.312,2122.730,0.009483,-0.000710193
142519.763,2122.430,-0.010842,-0.000458769
142530.213,2122.402,-0.040626,-0.000621700
142540.663,2122.195,-0.050025,-0.000503946
142551.113,2121.861,-0.050304,-0.000264901
142561.563,2121.490,-0.048364,-0.000036744
142572.014,2121.045,-0.025496,0.000224194
142582.464,2120.561,-0.015037,0.000496151
142592.914,2120.176,-0.009658,0.000671565
142603.364,2120.104,-0.011602,0.000469388
142613.814,2120.154,-0.012607,0.000188094
142624.265,2120.055,-0.010813,0.000211849
142634.715,2120.025,-0.010051,0.000164142
142645.165,2120.155,-0.001217,-0.000152368
142655.615,2120.167,0.007906,-0.000366881
142666.065,2119.842,0.004183,-0.000113345
142676.516,2119.671,-0.009653,-0.000093534
142686.966,2119.534,-0.023168,-0.000063481
142697.416,2119.316,-0.032618,0.000169095
